gold_id,latitude,longitude
Go0013865,-36.758072,144.283741
Go0013867,-36.758106,144.283912
Go0013872,-28.506825,-59.044826
Go0013873,-21.59232,-48.367424
Go0013878,47.682726,9.173527
Go0013882,5.4369,-73.61
Go0013883,-1.933227,36.252022
Go0013885,53.55,10
Go0013886,38.545,139.506
Go0013890,53.153308,13.023505
Go0013893,55.7572,37.621
Go0013903,60.39,5.32
Go0013907,32.726,35.128
Go0013908,43.483,-1.558
Go0013909,6.44,3.39
Go0013910,53.27,-9.056
Go0013911,22.3,114.19
Go0013913,35.699,139.636
Go0013917,13.334,74.745
Go0013918,35.182,128.107
Go0013920,45.437,12.332
Go0013923,21.149383,117.371582
Go0013924,48.4526,-4.2488
Go0013925,56.033691,14.156857
Go0013926,50.820035,-0.37322
Go0013929,34.8743,138.3243
Go0013931,22.023,100.798
Go0013933,55.957849,-3.187466
Go0013935,44.028865,-92.468548
Go0013936,44.028865,-92.468548
Go0013937,47.373942,8.53941
Go0013938,59.861885,17.638493
Go0013939,52.708739,-2.75279
Go0013940,18.79,98.66
Go0013941,45.73,8.98
Go0013942,22.008,100.797
Go0013944,34.889042,127.663804
Go0013954,31.223959,121.444244
Go0013956,53.444976,6.515665
Go0013957,32.12329,20.068188
Go0013958,70.2761,-148.3378
Go0013961,4.640761,-74.058552
Go0013963,37.278,9.8736
Go0013964,53.153565,13.02299
Go0013966,51.783984,0.665817
Go0013968,78.26039,17.19722
Go0013969,43.459648,5.106182
Go0013971,29.422946,34.829983
Go0013972,-20.00005,-115.000054
Go0013973,47.658913,-116.767044
Go0013974,45.441947,12.315745
Go0013976,53.152999,13.023591
Go0013978,36.216822,-33.89998
Go0013979,24.911349,122.714081
Go0013980,34.795183,126.345355
Go0013981,32.1574,-82.9071
Go0013985,37.485,126.516
Go0013988,-50.66656,68.416659
Go0013989,-54.781682,-68.333445
Go0013990,-13.75459565,-172.1612493
Go0013993,34.367,139.266
Go0013996,39.535816,3.330351
Go0013998,26.8,100.27
Go0014000,37.592194,126.456806
Go0014003,-15.082732,-147.490826
Go0014005,32.584139,77.000034
Go0014006,41.861251,12.505159
Go0014007,37.546211,-4.317141
Go0014008,54.37,10.16
Go0014009,29.552031,-95.092092
Go0014010,35.207656,139.317928
Go0014012,37.598728,126.455669
Go0014013,38.479902,128.44039
Go0014016,23,120.2
Go0014017,22.992847,120.160503
Go0014018,35.172124,138.678246
Go0014020,-74.4,164.7
Go0014025,56.49,84.98
Go0014026,45.517414,-122.701607
Go0014027,48.87,2.33
Go0014028,35.69,139.75
Go0014030,29.42,34.829
Go0014031,51.237739,5.588422
Go0014032,34.155,77.5776
Go0014033,48.87,2.33
Go0014034,32.645446,-117.084789
Go0014035,47.683188,9.17284
Go0014037,10.413872,107.13624
Go0014038,56.973427,9.26342
Go0014042,54.5,159.96
Go0014044,12.49,-103.56
Go0014045,32.71,-117.16
Go0014047,35.69,139.75
Go0014048,51.06,3.73
Go0014203,37.263,127.028
Go0014119,36.516,138.53
Go0014122,32.3323,-106.7631
Go0014123,2.00185,103.3671
Go0014139,7.369722,12.354722
Go0014140,48.87,2.33
Go0014145,40.761,-8.06
Go0014147,53.37,-1.5
Go0014164,6.252507,-75.573006
Go0014179,38.21,128.19
Go0014181,52.52,13.4
Go0014182,43.61,3.87
Go0014183,39.16,-84.46
Go0014190,25.13,121.73
Go0014193,22.83021,118.088829
Go0014195,41.52342,-70.672863
Go0014201,31.9668,131.4399
Go0014226,-12.346,130.881
Go0014227,14.4974,-14.452362
Go0014232,35.4966,129.387
Go0014250,20.683,-24.218
Go0014251,41.270711,-72.947359
Go0014275,40.43605,-121.3977
Go0014276,40.436,-121.3977
Go0014280,46.522493,-119.524498
Go0014287,42.107,-75.9691
Go0014351,40.586,-74.207
Go0014367,-37.7023,144.4459
Go0014372,51.455718,-2.588654
Go0014410,25.32,70.04
Go0014456,21.291094,-157.861183
Go0014459,46.844313,6.906016
Go0014460,-0.0236,37.9062
Go0014485,25.19725,55.297822
Go0014527,55.14,61.4
Go0014578,42.372749,-71.056938
Go0014635,-31.398,-64.182
Go0014641,23.133333,-82.366667
Go0014658,38.35,-0.48
Go0014689,25.366365,-90.16533
Go0014702,32.3323,-106.7631
Go0014703,55.6802,12.5696
Go0014704,-78.278201,158.847649
Go0014751,38.05,-84.5
Go0014754,37.57,127
Go0014757,25.334446,82.999907
Go0014761,35.694946,-105.937443
Go0014762,35.596879,-105.223989
Go0014763,35.69411,-105.936756
Go0014764,35.695225,-105.939503
Go0014765,35.064428,-106.191988
Go0014766,35.090698,-106.194077
Go0014801,35.693273,-105.937443
Go0014802,35.6916,-105.939503
Go0014803,35.693552,-105.939503
Go0014850,30.403,30.304
Go0014855,-36.83,-73.05
Go0014857,53.480731,8.202859
Go0014858,53.31,5.424
Go0014892,46.9577,-117.0263
Go0014894,-37.787,175.279
Go0014903,18.17,-41.04
Go0014926,28.693599,115.857582
Go0014927,46.21,6.14
Go0014928,46.21,6.14
Go0014930,46.21,6.14
Go0014949,44.601468,-110.546837
Go0014950,44.601468,-110.546837
Go0014951,44.601468,-110.546837
Go0014952,44.601468,-110.546837
Go0014953,44.601468,-110.546837
Go0014954,44.601468,-110.546837
Go0014998,25.256246,-90.20592
Go0014999,25.256246,-90.20592
Go0015015,42.406669,-85.40053
Go0015032,51.455718,-2.588654
Go0015070,4.598,-74.075
Go0015082,44.543652,-110.79792
Go0015083,44.376262,-110.690383
Go0015085,40.735,14.275
Go0015133,31.44395984,34.99603399
Go0015135,18.17,-41.04
Go0015136,18.17,-41.04
Go0015137,18.17,-41.04
Go0015244,43.7934,87.6271
Go0015269,27.06524,127.952772
Go0015272,18.17,-41.04
Go0015273,18.17,-41.04
Go0015293,41.270711,-72.947359
Go0015320,33.99,-118.18
Go0015336,40.735,13.948
Go0015337,40.735,13.948
Go0015338,14.2359,121.166
Go0015339,14.2359,121.166
Go0015347,47.6290127,-122.3833493
Go0015411,43.07,-89.4
Go0015572,18.17,-41.04
Go0015574,51.5,-0.12
Go0015581,44.0081076,-73.17823
Go0015615,45.75,126.65
Go0015624,18.17,-41.04
Go0015625,18.17,-41.04
Go0015626,18.17,-41.04
Go0015749,44.6264,-85.6091
Go0015628,32.801835,-79.87545
Go0015632,42.404699,-72.308526
Go0015633,42.404699,-72.308526
Go0015634,42.404699,-72.308526
Go0015635,42.404699,-72.308526
Go0015636,42.404699,-72.308526
Go0015637,42.404699,-72.308526
Go0015638,42.404699,-72.308526
Go0015639,42.404699,-72.308526
Go0015640,42.404699,-72.308526
Go0015641,42.404699,-72.308526
Go0015680,14.2359,121.166
Go0015736,47.634583,-122.26655
Go0015744,44.6264,-85.6091
Go0015745,44.6264,-85.6091
Go0015746,44.6264,-85.6091
Go0015747,44.6264,-85.6091
Go0015748,44.6264,-85.6091
Go0015750,44.6264,-85.6091
Go0015751,44.6264,-85.6091
Go0015752,44.6264,-85.6091
Go0015794,18.17,-41.04
Go0015795,18.17,-41.04
Go0015797,31.892,34.811
Go0015799,44.6264,-85.6091
Go0015800,44.6264,-85.6091
Go0015806,18.17,-41.04
Go0015807,18.17,-41.04
Go0015809,4.631,-74.059
Go0015851,-27.566,-70.05
Go0015853,32.154147,-115.789887
Go0015855,37.2920667,32.2751417
Go0015860,47.609,-122.259
Go0015877,56.037,9.929
Go0015878,50.33,18.67
Go0015880,45.434,12.338
Go0015884,44.676668,-1.114599
Go0015885,57.725,10.597
Go0015912,18.26858,-65.760022
Go0015920,48.54,-123.02
Go0015938,-29.840644,-136.464851
Go0015941,22.041,87.183
Go0015976,67.096,-18.711
Go0016045,65.01667,35.73333
Go0016115,47.634583,-122.26655
Go0016165,47.609,-122.259
Go0016166,54.5116659,159.9154188
Go0016181,36.44356,-117.951479
Go0016201,43.866218,-89.348145
Go0016202,31.277377,120.208054
Go0016208,-3.75,-73.25
Go0016209,-3.75,-73.25
Go0016210,-3.75,-73.25
Go0016211,-3.75,-73.25
Go0016212,-3.75,-73.25
Go0016213,-3.75,-73.25
Go0016214,-3.75,-73.25
Go0016274,-3.75,-73.25
Go0016275,-3.75,-73.25
Go0016277,30.731266,76.7322
Go0016280,48.229273,16.358947
Go0016330,34.542762,108.99353
Go0016338,-13.708701,-172.223282
Go0016339,-13.708701,-172.223282
Go0016385,-18.380592,-38.76297
Go0016387,25.098658,121.5592
Go0016393,29.616446,106.539459
Go0016397,13.7167,-16.4167
Go0016398,13.7167,16.4167
Go0016429,28.7387,120.7708
Go0016439,23.3,72.64
Go0016440,29.783449,106.565552
Go0016464,22.3,114.19
Go0016466,33.83,-84.4
Go0016467,33.83,-84.4
Go0016468,33.83,-84.4
Go0016469,33.83,-84.4
Go0016470,33.83,-84.4
Go0016471,33.83,-84.4
Go0016472,33.83,-84.4
Go0016478,30.557531,114.342155
Go0016490,42.806988,-70.848141
Go0016494,37.77,-122.22
Go0016495,37.77,-122.22
Go0016496,37.77,-122.22
Go0016499,30.7477,76.7333
Go0016500,39.93,116.39
Go0016519,33.83,-84.4
Go0016520,33.83,-84.4
Go0016521,33.83,-84.4
Go0016522,33.83,-84.4
Go0016643,-15.18877958,-145.0520404
Go0016646,-3.75,-73.25
Go0016647,-3.75,-73.25
Go0016665,-22.629223,-50.402527
Go0016666,-1.4457,-48.464565
Go0016667,-1.449011,-48.501892
Go0016671,44.527843,1.468505
Go0016672,44.527843,1.468505
Go0016673,44.527843,1.468505
Go0016727,37.57,127
Go0016728,37.57,127
Go0016732,36.455556,-116.866667
Go0016759,55.868377,-4.252796
Go0016770,-1.45,-48.502
Go0016772,45.859412,6.456298
Go0016802,34.99,138.39
Go0016803,-37.784554,176.325316
Go0016804,41.900233,12.493401
Go0016806,-37.782112,176.326733
Go0016808,-37.78,176.32
Go0016809,-37.782112,176.326733
Go0016825,35.51,137.82
Go0016856,26.657891,-80.254641
Go0016865,36.5054,-117.0794
Go0016914,41.7221,12.6024
Go0016917,52.451207,158.196373
Go0016927,48.747361,6.349354
Go0016948,57.732019,11.97464
Go0016967,77.331809,-77.094728
Go0016980,57.732019,11.97464
Go0016983,57.732019,11.97464
Go0017016,10.02,-84.23
Go0017018,-3.75,-73.25
Go0017023,32.1,-64.2999
Go0017124,40.84,14.25
Go0017125,43.296482,5.36978
Go0017126,43.29,5.38
Go0017127,43.29,5.369
Go0017128,43.296482,5.36978
Go0017129,43.296482,5.36978
Go0017130,43.296482,5.36978
Go0017133,43.29,5.38
Go0017174,45.08,13.64
Go0017175,45.08,13.64
Go0017276,13.7167,16.4167
Go0017277,13.7167,-16.4167
Go0017278,13.41,-16.22
Go0017281,13.7167,-16.4167
Go0017282,13.7167,-16.4167
Go0017284,13.7167,-16.4167
Go0017285,13.7167,16.4167
Go0017286,13.7167,-16.4167
Go0017324,40.725405,-74.006081
Go0017326,25.79,-80.22
Go0017332,78.878528,18.801269
Go0017335,30.05,31.25
Go0017373,7.732765,-5.396118
Go0017375,22.33851,114.267554
Go0017376,36.123456,120.245639
Go0017378,26.273714,119.276733
Go0017383,26.42139,92.920532
Go0017434,55.75,37.62
Go0017435,-6.823658,37.66
Go0017556,43.296917,5.369736
Go0017559,35.61,-88.81
Go0017612,47.28,11.41
Go0017615,78.9163,11.9525
Go0017678,43.659013,7.287712
Go0017732,32.867222,-117.261667
Go0017734,32.803,130.707
Go0017736,38.92,121.63
Go0017737,47.160774,12.336273
Go0017774,76.760541,-73.13965
Go0017788,24.33,123.82
Go0017789,1.9476,103.3592
Go0017790,44.527843,1.468505
Go0017796,32.867222,-117.261667
Go0017854,13.7167,-16.4167
Go0017855,13.7167,-16.4167
Go0017856,47.563,7.595
Go0017861,35.11,139.83
Go0017907,59.9775,21.9808333
Go0017912,42.391093,-72.52742
Go0017914,29.56,106.59
Go0017917,21.15,-101.7
Go0018055,40.717599,-74.005136
Go0018057,41.892566,-87.627068
Go0018058,42.37072,-71.055565
Go0018094,42.37072,-71.055565
Go0018095,42.37072,-71.055565
Go0018096,42.37072,-71.055565
Go0018099,37.920232,-122.301021
Go0018132,41.33,-72.9
Go0018176,44.3023,-110.5199
Go0018198,46.7,-119.48
Go0018199,42.153223,-72.705231
Go0018200,46.7,-119.48
Go0018201,42.364379,-71.057911
Go0018202,42.364379,-71.057911
Go0018203,41.892566,-87.627068
Go0018218,-5.4120477,154.5817119
Go0018316,53.316262,-9.668913
Go0018367,-68.52111,78.27
Go0018368,46.7,-119.48
Go0018409,31.2145,121.4358
Go0018490,40.801222,-77.848438
Go0018496,40.661433,-119.36625
Go0018499,44.354886,-103.763954
Go0018505,40.661433,-119.36625
Go0018518,25.671667,-100.341667
Go0018526,44.354886,-103.763954
Go0018527,40.661433,-119.36625
Go0018553,44.354886,-103.763954
Go0018561,40.661433,-119.36625
Go0018573,49.26,-123.12
Go0018579,25.671667,-100.341667
Go0018598,40.661433,-119.36625
Go0018600,42.738,-84.554
Go0018602,38.483206,21.321511
Go0018609,39.93,116.39
Go0018610,25.671667,-100.341667
Go0018612,38.483206,21.321511
Go0018613,38.483206,21.321511
Go0018614,40.661433,-119.36625
Go0018623,49.682207,-124.005217
Go0018638,40.661433,-119.36625
Go0018639,25.671667,-100.341667
Go0018641,44.354886,-103.763954
Go0018657,9.8367,-104.2917
Go0018663,3.82779484,73.30225817
Go0018680,25.671667,-100.341667
Go0018695,44.354886,-103.763954
Go0018698,49.682207,-124.005217
Go0018702,49.682207,-124.005217
Go0018704,2.459444,121.304444
Go0018705,38.483206,21.321511
Go0018709,31.59,130.56
Go0018712,38.483206,21.321511
Go0018762,40.661433,-119.36625
Go0018769,44.354886,-103.763954
Go0018798,38.483206,21.321511
Go0018803,49.682207,-124.005217
Go0018806,44.354886,-103.763954
Go0018817,44.354886,-103.763954
Go0018820,-2.14882,-117.230383
Go0018833,31.470026,130.565367
Go0018835,40.661433,-119.36625
Go0018838,9.8367,-104.2917
Go0018860,40.661433,-119.36625
Go0018867,51.5,-0.12
Go0018881,9.8367,-104.2917
Go0018913,40.661433,-119.36625
Go0018921,38.483206,21.321511
Go0018936,-25.771846,27.866532
Go0018937,44.354886,-103.763954
Go0018941,25.671667,-100.341667
Go0018973,51.795877,-0.79113
Go0018974,35.47,133.07
Go0018978,-34.804783,138.832397
Go0018987,38.483206,21.321511
Go0019013,49.682207,-124.005217
Go0019018,36.7213,4.4213
Go0019024,38.483206,21.321511
Go0019029,-37.282795,140.839119
Go0019039,44.354886,-103.763954
Go0019043,49.682207,-124.005217
Go0019051,44.354886,-103.763954
Go0019052,40.661433,-119.36625
Go0019067,9.8367,-104.2917
Go0019076,25.671667,-100.341667
Go0019079,20.5937,78.9629
Go0019083,50.814788,8.769239
Go0019085,33.506047,-86.804724
Go0019086,33.506047,-86.805239
Go0019088,33.506047,-86.805239
Go0019089,33.506047,-86.805239
Go0019094,41.878636,-87.669551
Go0019100,49.682207,-124.005217
Go0019110,40.661433,-119.36625
Go0019116,40.661433,-119.36625
Go0019122,25.671667,-100.341667
Go0019137,38.535645,-121.765083
Go0019142,34.065084,-118.4409
Go0019144,31.729919,130.772896
Go0019149,40.68,-122.2
Go0019167,44.661938,-1.170144
Go0019168,32.8333,-9
Go0019171,54.5,159.96
Go0019172,53.166534,13.034577
Go0019183,42.0347222,-93.6197222
Go0019184,42.0347222,-93.6197222
Go0019189,65.51456261,-67.95843859
Go0019197,36,-79
Go0019205,50.086,14.441
Go0019211,41.787697,-81.412354
Go0019223,53.388243,-4.349957
Go0019300,36,-79
Go0019310,51.532,9.927
Go0019380,51.451389,14.5183
Go0019388,47.366667,8.55
Go0019389,51.5001402,-0.1261932
Go0019390,53.5675387,9.9443678
Go0019443,39.93,116.39
Go0019444,-37.813,144.963
Go0019445,53.568657,9.861546
Go0019471,13.44972956,-15.39758203
Go0019474,13.44972956,-15.39758203
Go0019475,17.387337,78.488274
Go0019485,51.961615,7.625198
Go0019507,-8.102739,-79.029522
Go0019510,12.97,77.56
Go0019573,39.13,117.2
Go0019666,30.1356,114.9851
Go0019692,-1.356685,-48.500061
Go0019694,-31.744518,-52.33635
Go0019696,33.83,-84.4
Go0019759,12.97,77.56
Go0019760,28.67,77.23
Go0019765,-12.093,-77.046
Go0019833,57.732019,11.97464
Go0019834,57.732019,11.97464
Go0019835,57.732019,11.97464
Go0019836,57.732019,11.97464
Go0019837,57.732019,11.97464
Go0019838,57.732019,11.97464
Go0019839,57.732019,11.97464
Go0019840,57.732019,11.97464
Go0019842,58.439108,15.605621
Go0019843,57.732019,11.97464
Go0019844,57.723311,12.056093
Go0020036,37.262523,-81.215443
Go0020074,33.83,-84.4
Go0020105,33.83,-84.4
Go0020106,33.83,-84.4
Go0020107,33.83,-84.4
Go0020195,46.25,-119.9
Go0020196,46.32,-120.01
Go0020242,46.32,-120.01
Go0020243,46.23,-119.1
Go0020257,22.3,114.19
Go0020297,45.42,-75.7
Go0020299,50.83,4.33
Go0020358,40.79,-77.86
Go0020444,32.73,-117.15
Go0020445,-35.309,142
Go0020446,-35.309,142.825
Go0020456,33.99,-118.18
Go0020464,-3.75,-73.25
Go0020465,56.85,82.83333
Go0020468,31.045875,112.201881
Go0020469,37.574515,126.979866
Go0020470,37.574515,126.979866
Go0020471,33.58355,130.18338
Go0020472,60.1,10.33
Go0020473,41.3025,-77.1743
Go0020475,60.167006,24.943378
Go0020483,2.633045,98.843536
Go0020488,-6.948239,-34.960327
Go0020500,53.570492,9.99321
Go0020501,37.165823,-3.590813
Go0020508,13.7167,-16.4167
Go0020510,13.7167,-16.4167
Go0020511,24.493397,118.090553
Go0020512,13.7167,-16.4167
Go0020513,13.7167,-16.4167
Go0020521,40.842905,-77.868805
Go0020522,46.522493,-119.524498
Go0020523,40.79,-77.86
Go0020524,43.29,5.38
Go0020535,43.449776,-80.489086
Go0020536,35.827974,128.741541
Go0020548,36.357716,127.382641
Go0020549,-67.742759,77.138668
Go0020551,1.982636,103.356171
Go0020552,48.779723,9.18108
Go0020553,-19.85,47.03
Go0020558,-38.13,176.25
Go0020561,57.029154,82.096495
Go0020563,42.4883,81.7236
Go0020569,38.352696,-119.416294
Go0020573,42.73,-73.68
Go0020580,46.491019,151.295903
Go0020585,36.01,-84.27
Go0020586,-17.916667,177.266667
Go0020600,53.355469,-6.267815
Go0020602,48.1569,11.5793
Go0020611,60.16659,24.94356
Go0020616,52.623701,1.22422
Go0020617,51.5,-0.12
Go0020618,37.43157,-78.65689
Go0020621,36.0141,-84.2689
Go0020622,24.0865,100.764
Go0020624,26.854705,80.947895
Go0020642,38.474,141.097
Go0020646,50.88116,4.703465
Go0020647,36.357163,127.384357
Go0020653,25.45,81.84
Go0020666,40.618643,-74.267635
Go0020669,60.16659,24.94356
Go0020674,47.532,19.0246
Go0020676,35.97278,-83.94222
Go0020719,40.322,-3.865
Go0020721,29.17,75.73
Go0020723,39.93,116.39
Go0020725,23.261534,113.279114
Go0020787,60.16659,24.94356
Go0020788,40.01,-83
Go0020795,32.091883,118.799057
Go0020850,42.0347222,-93.6197222
Go0020851,42.0347222,-93.6197222
Go0020859,43.43,13.66
Go0020865,-35.269168,142.809162
Go0020870,42.0347222,-93.6197222
Go0020871,42.0347222,-93.6197222
Go0020872,42.0347222,-93.6197222
Go0020873,42.0347222,-93.6197222
Go0020874,42.0347222,-93.6197222
Go0020875,42.0347222,-93.6197222
Go0020876,42.0347222,-93.6197222
Go0020877,42.0347222,-93.6197222
Go0020878,42.0347222,-93.6197222
Go0020880,42.0347222,-93.6197222
Go0020881,38.546554,-121.747856
Go0020884,42.0347222,-93.6197222
Go0020887,30.012,31.2057
Go0020888,36.680948,-121.655588
Go0020889,9.579084,7.598877
Go0020890,55.590763,9.721069
Go0020891,51.1035,10.3363
Go0020892,-25.0855,135.3369
Go0020910,43.491942,-79.987857
Go0020911,32.851759,-117.27479
Go0020914,43.306693,5.365334
Go0020915,30.58,114.27
Go0020935,10.4081,-61.2297
Go0020938,40.8626,-79.8953
Go0020953,31.9894,35.9234
Go0020954,39.541117,-119.815636
Go0020978,44.488668,-122.861939
Go0020979,54.597528,-116.462403
Go0021000,39.983333,-82.983333
Go0021015,4.62,99.56
Go0021024,-66.365,33.778
Go0021026,-19.169167,15.920162
Go0021027,-19.161384,15.922565
Go0021039,53.14677,-2.341919
Go0021040,28.5308,77.2701
Go0021076,34.154716,-118.14394
Go0021041,37.6184,-122.3829
Go0021043,62.3087,14.718
Go0021045,31.729919,130.772896
Go0021047,54.252389,-116.568604
Go0021060,51.057527,5.816352
Go0021070,-31.976483,115.854557
Go0021085,54.252389,-116.568604
Go0021087,54.252389,-116.568604
Go0021088,-36.42,146.48
Go0021089,-33.28,146.4
Go0021102,49.782705,9.970164
Go0021107,40.7159,-74.00555
Go0021108,43.309191,5.3722
Go0021110,33.842404,132.765648
Go0021111,-19.256499,146.81802
Go0021114,36.09,120.33
Go0021124,9.94,77.96
Go0021134,37.908527,-122.287153
Go0021137,16.2478,-94.0939
Go0021138,35.8623,139.7332
Go0021139,47.309034,8.761539
Go0021140,54.362658,10.186887
Go0021141,36.684389,-121.656132
Go0021156,37.893279,-122.271194
Go0021157,40.178873,-116.469728
Go0021158,47.576526,8.741455
Go0021159,41.9349,12.5115
Go0021160,37.683,-119.362
Go0021161,19.976667,76.508333
Go0021162,-8.713067,74.335299
Go0021165,38.546554,-121.747856
Go0021180,38.546554,-121.747856
Go0021181,38.546554,-121.747856
Go0021182,38.546554,-121.747856
Go0021183,38.546554,-121.747856
Go0021184,38.546554,-121.747856
Go0021185,41.8531,12.4584
Go0021193,31.216061,121.443163
Go0021206,30.409301,112.9006
Go0021207,36.095719,140.074882
Go0021209,20.902641,136.537327
Go0021344,33.51,126.52
Go0021373,36.392546,140.437775
Go0021376,31.255074,121.471481
Go0021377,44.501403,11.346416
Go0021378,44.500668,11.34676
Go0021379,44.5,11.34
Go0021381,40.4,-3.68
Go0021382,40.4,-3.68
Go0021414,-40.35,175.61
Go0021423,31.22,121.44
Go0021454,10.52,7.44
Go0021478,-34.17,142.06
Go0021479,43.02473,89.197082
Go0021482,60.18,24.93
Go0021483,-77.849438,166.667032
Go0021515,42.0347222,-93.6197222
Go0021532,30.209235,115.037727
Go0021537,46.35,48.05
Go0021589,3.144287,101.686649
Go0021615,43.92,-80.1
Go0021669,30.25,120.17
Go0021671,51.08,-114.08
Go0021688,-3.75,-73.25
Go0021689,-31.75,-52.33
Go0021750,41.25784,-72.990854
Go0021774,-31.75,-52.33
Go0021775,-31.75,-52.33
Go0021788,56.49,84.98
Go0021792,41.25784,-72.990854
Go0021793,41.25784,-72.990854
Go0021794,41.25784,-72.990854
Go0021795,56.146721,10.110641
Go0021797,6.28,-75.58
Go0021798,-3.75,-73.25
Go0021799,-3.75,-73.25
Go0021800,6.28,-75.58
Go0021805,46.02646,-130.05679
Go0021806,-12.97,-38.48
Go0021807,36.0249,129.344
Go0021816,22.289,-18.1311
Go0021838,-27.46,153.04
Go0021839,55.398487,10.420596
Go0021840,55.398487,10.420596
Go0021842,-37.7023,144.4459
Go0021843,16.256867,-61.227036
Go0021861,34.99393,138.383467
Go0021886,31.44395984,34.99603399
Go0021887,15,102.1
Go0021898,11.97,43.29
Go0021953,50.65,3.08
Go0021955,25.04,121.57
Go0022003,59.8,17.6
Go0022004,43.29,5.38
Go0022006,5.33,103.12
Go0022008,45.44,12.33
Go0022046,25.03,98.47
Go0022053,13.7167,-16.4167
Go0022070,14.60085,144.77629
Go0022072,31.4209,-114.3122
Go0022254,14.60085,144.77629
Go0022298,14.60085,144.77629
Go0022361,47.92,123.51
Go0022366,65.146,27.231
Go0022468,48.084138,114.4979665
Go0022543,-27.275382,152.917814
Go0022654,-27.275382,152.917814
Go0022747,43.29,5.38
Go0022748,28.2,112.97
Go0022750,41.2798,-72.975
Go0022768,49.3764,-121.8159
Go0022785,30.6,-96.31
Go0022910,23.14,113.33
Go0022911,42.0347222,-93.6197222
Go0022912,42.0347222,-93.6197222
Go0022913,42.0347222,-93.6197222
Go0022914,42.0347222,-93.6197222
Go0022915,42.0347222,-93.6197222
Go0022916,42.0347222,-93.6197222
Go0022917,32.867,-117.257
Go0022927,40.01,-83
Go0022953,31.22,121.44
Go0023019,-26.55,151.833333
Go0023020,36.3151,-64.9072
Go0023021,36.3151,-64.9072
Go0023074,47.727888,-122.473801
Go0023125,35.69,139.75
Go0023179,46.58,125
Go0023258,60.0964,10.325
Go0023259,45.75,126.65
Go0023268,43.29,5.38
Go0023270,40.75,-73.98
Go0023284,-36.87,146.85
Go0023285,-36.87,146.85
Go0023289,19.976667,76.508333
