id,lat_lon
nmdc:bsm-11-bkaq0225,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-z9787c48,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-t9g52730,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-k6brat40,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-112jxh69,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-z6tprk20,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-fqp2mq07,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8jk2bw63,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1zx6fg10,"{'has_raw_value': '50.91020354498825 6.414313738007794', 'latitude': 50.91020354498825, 'longitude': 6.414313738007794, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-622k6044,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-8rn9bm20,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-pwa2h444,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-frgt4x11,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-hebdaz02,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-4rx1wt74,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-93mc8g67,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-71991e79,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-whgy3b08,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-g61cvw79,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-7m09me46,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-m7z9y338,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-cpekyy11,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-7twwzs96,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-3n3k2m62,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-q0bxzb10,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-ssfs1051,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-7qaw2x10,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-042nd237,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-ncyddq48,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-t0w76k96,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-65a4xw75,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-6m6c9g55,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-9nx64x91,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-efm5hh51,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-xtz7he28,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-fmvr0890,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-xxvfda22,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-3p2mnz08,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-127y7152,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-gk0czc37,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-ha179016,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-wbztyp16,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-gr59rt72,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-ve9a4g91,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-gqrag830,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-cwey4y35,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-wrvmh591,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-k4wb6c34,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-nq2tfm26,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-6x067s27,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-y52p4f86,"{'type': 'nmdc:GeolocationValue', 'has_raw_value': '42.481016 -72.178343', 'latitude': 42.481016, 'longitude': -72.178343}"
nmdc:bsm-11-r700jq65,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-s64hgm80,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gdt4fq80,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kv73w131,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vntr4k61,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hzzj3m89,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gt4sm083,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gpkjsg19,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-a6g87498,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wnd5y780,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ev7f4849,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-zqhbrj43,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wqrywf54,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-feq2n681,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wj0rgm84,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0ch3bt53,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-p1x7j759,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ns9v6d24,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-a5bh5s69,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-j68z9p10,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4rmb0n89,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-yxfcq682,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-jbnhsw75,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-re18d216,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1b773e81,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-bw45kk95,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7g452521,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ecc36q65,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7fbbv746,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pqjbp774,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-d18yfj56,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h064bd42,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7cyebv79,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6rkxme82,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-39ggxp32,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4agkft90,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-a8yjz495,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-f59rh108,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6mmyx194,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-n3a77650,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6xpbap29,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-m2vzm712,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-egkt8x24,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7m6nm602,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kh61sg45,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-nmb20g86,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ccgfn155,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h8s1yn47,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h41g1q44,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-374kh928,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-b3tssc72,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-f2pxs644,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qct7w415,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kthh9148,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-5tajwg77,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-cagqxt86,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kc835820,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7wdrry70,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8smkxv71,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-afg62k16,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vb6nnt31,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qzmgm223,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-5xrr5q54,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vj1np393,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kh0h4260,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-yn5fsd54,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-x1e5pc89,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-646pxc16,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-yt9w9g86,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-q18c7459,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xtmbjj36,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-p0431834,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0zddn388,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-w7eysn72,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-j3ggwb68,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-nzm5ke10,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gk8c4a60,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ngmk6f33,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-3edc4469,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6mxdjv44,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-j6jsec05,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-yz7sjb10,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-b2s8zr44,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9y3wfd64,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-mytrs032,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qbm7gk40,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4742zx26,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-bwc8ew09,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-44ekce26,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6zqebn50,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7h2why86,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-yjdfe277,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-fvh06v60,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4z1r3c62,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-rgvj9736,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xy26cy51,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-tqd03w73,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8x3svb95,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qzawtw86,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-g67qjj97,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wdk4ky48,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-q870t302,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-3jnvb928,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-tsd7z567,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-c4d9zp83,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-b9yyvf42,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pnrv7w92,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-tpxcn956,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-fn20g128,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0br06j81,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-186rqh54,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-btz6yg89,"{'has_raw_value': '46.008 -89.701', 'latitude': 46.008, 'longitude': -89.701, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-mac4ny66,"{'has_raw_value': '46.041 -89.686', 'latitude': 46.041, 'longitude': -89.686, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wx8j4g29,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-803whg09,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ne7eez40,"{'has_raw_value': '43.099 -89.405', 'latitude': 43.099, 'longitude': -89.405, 'type': 'nmdc:GeolocationValue'}"
