biosample_id,latitude,longitude
nmdc:bsm-11-2j4qq664,42.39,-85.37
nmdc:bsm-11-9w569119,42.39,-85.37
nmdc:bsm-11-nvygyy64,42.39,-85.37
nmdc:bsm-11-ta9g7z16,42.39,-85.37
nmdc:bsm-11-havpgy71,42.39,-85.37
nmdc:bsm-11-t6shsk68,42.39,-85.37
nmdc:bsm-11-zqthfw03,42.39,-85.37
nmdc:bsm-11-jqch2c77,42.39,-85.37
nmdc:bsm-11-c54mhk23,42.39,-85.37
nmdc:bsm-11-7pfvq374,42.39,-85.37
nmdc:bsm-11-5erq8849,42.39,-85.37
nmdc:bsm-11-rs4es287,42.39,-85.37
nmdc:bsm-11-mr6jqb94,42.39,-85.37
nmdc:bsm-11-11a1rr28,42.39,-85.37
nmdc:bsm-11-07qp3e36,42.39,-85.37
nmdc:bsm-11-92m86j46,42.39,-85.37
nmdc:bsm-11-ywsr9543,42.39,-85.37
nmdc:bsm-11-adc8nc37,42.39,-85.37
nmdc:bsm-11-tew3vz89,42.39,-85.37
nmdc:bsm-11-tyzygh82,42.39,-85.37
nmdc:bsm-11-80bdyg71,42.39,-85.37
nmdc:bsm-11-jwasrx09,42.39,-85.37
nmdc:bsm-11-qe2ws334,42.39,-85.37
nmdc:bsm-11-2btg8s15,42.39,-85.37
nmdc:bsm-11-4hmq1r09,42.39,-85.37
nmdc:bsm-11-hesr2613,42.39,-85.37
nmdc:bsm-11-stf7ba19,42.39,-85.37
nmdc:bsm-11-3we9d184,42.39,-85.37
nmdc:bsm-11-3bp8t709,42.39,-85.37
nmdc:bsm-11-bp54wm37,42.39,-85.37
nmdc:bsm-11-39ffvf62,42.39,-85.37
nmdc:bsm-11-nhmgz959,42.39,-85.37
nmdc:bsm-11-c69gft27,42.39,-85.37
nmdc:bsm-11-skkg3v08,42.39,-85.37
nmdc:bsm-11-nahfhm41,42.39,-85.37
nmdc:bsm-11-vw3jbk60,42.39,-85.37
nmdc:bsm-11-ddj1pw11,42.39,-85.37
nmdc:bsm-11-htwn4756,42.39,-85.37
nmdc:bsm-11-xnbh4c30,42.39,-85.37
nmdc:bsm-11-hgsmz769,42.39,-85.37
nmdc:bsm-11-6ba0xr45,42.39,-85.37
nmdc:bsm-11-6z6te940,42.39,-85.37
nmdc:bsm-11-rfrgbh91,42.39,-85.37
nmdc:bsm-11-cwgggf43,42.39,-85.37
nmdc:bsm-11-8kaw9q16,42.39,-85.37
nmdc:bsm-11-rt430k29,42.39,-85.37
nmdc:bsm-11-72bek389,42.39,-85.37
nmdc:bsm-11-v3snhf66,42.39,-85.37
nmdc:bsm-11-snfctz27,42.39,-85.37
nmdc:bsm-11-hs153937,42.39,-85.37
nmdc:bsm-11-19z9km20,42.39,-85.37
nmdc:bsm-11-6d731x94,42.39,-85.37
nmdc:bsm-11-vgwb6e54,42.39,-85.37
nmdc:bsm-11-m08fbx84,42.39,-85.37
nmdc:bsm-11-4w06fv35,42.39,-85.37
nmdc:bsm-11-gaa15d67,42.39,-85.37
nmdc:bsm-11-rv0kzb71,42.39,-85.37
nmdc:bsm-11-bgsyn946,42.39,-85.37
nmdc:bsm-11-3g522z71,42.39,-85.37
nmdc:bsm-11-btm3zf82,42.39,-85.37
nmdc:bsm-11-fjas8n82,42.39,-85.37
nmdc:bsm-11-06mvg980,42.39,-85.37
nmdc:bsm-11-mg4xhx34,42.39,-85.37
nmdc:bsm-11-nywmab67,42.39,-85.37
nmdc:bsm-11-5vg3xj92,42.39,-85.37
nmdc:bsm-11-t2w8a056,42.39,-85.37
nmdc:bsm-11-5gj6wm02,42.39,-85.37
nmdc:bsm-11-1gm9pn76,42.39,-85.37
nmdc:bsm-11-0435yq18,42.39,-85.37
nmdc:bsm-11-x6cq0675,42.39,-85.37
nmdc:bsm-11-58kpt479,42.39,-85.37
nmdc:bsm-11-jyjxbj68,42.39,-85.37
nmdc:bsm-12-gnfpt483,39.758359,-102.448595
nmdc:bsm-12-kwnkx897,39.758359,-102.448595
nmdc:bsm-12-et6zjz82,39.758359,-102.448595
nmdc:bsm-12-sj4vyv80,39.758359,-102.448595
nmdc:bsm-12-y9rq7f73,39.758359,-102.448595
nmdc:bsm-12-yk221594,39.758359,-102.448595
nmdc:bsm-12-zdh73k71,29.675982,-82.008414
nmdc:bsm-12-5b4vkq87,29.677479,-82.00771
nmdc:bsm-12-2mwg2w43,29.674748,-82.008401
nmdc:bsm-12-ca3rvb41,29.675982,-82.008414
nmdc:bsm-12-nprktr37,29.675982,-82.008414
nmdc:bsm-12-mxteyd84,29.675982,-82.008414
nmdc:bsm-12-mxp3f898,37.057672,-119.255375
nmdc:bsm-12-2mqaqf29,37.057672,-119.255375
nmdc:bsm-12-3dw24298,37.057672,-119.255375
nmdc:bsm-12-0zp5xz48,44.953606,-110.589396
nmdc:bsm-12-fbbs4k70,44.953606,-110.589396
nmdc:bsm-12-yytfs289,44.953606,-110.589396
nmdc:bsm-12-fqbtj636,44.953606,-110.589396
nmdc:bsm-12-g7gpzy25,44.953606,-110.589396
nmdc:bsm-12-s73ssg91,34.443439,-96.623887
nmdc:bsm-12-vsh0nt89,34.443439,-96.623887
nmdc:bsm-12-3pw8xv78,34.448448,-96.622796
nmdc:bsm-12-gddjr583,34.444218,-96.624201
nmdc:bsm-12-s4xwx048,34.448448,-96.622796
nmdc:bsm-12-t65rwe06,32.54067,-87.79806
nmdc:bsm-12-zgamv136,32.54067,-87.79806
nmdc:bsm-12-bdtewy71,32.54067,-87.79806
nmdc:bsm-12-thtds338,32.54067,-87.79806
nmdc:bsm-12-dfsef458,32.542478,-87.797972
nmdc:bsm-12-be0xmx94,65.15308,-147.501997
nmdc:bsm-12-76gx3t03,65.15308,-147.501997
nmdc:bsm-12-vybfrg91,65.15308,-147.501997
nmdc:bsm-12-nj8kf761,65.15308,-147.501997
nmdc:bsm-12-gjfem566,65.15308,-147.501997
nmdc:bsm-12-y7ytq590,40.034937,-105.544424
nmdc:bsm-12-bc2zha65,40.034937,-105.544424
nmdc:bsm-12-trp0jj04,40.034937,-105.544424
nmdc:bsm-12-mc5zz519,40.034937,-105.544424
nmdc:bsm-12-qrzh4m26,40.034937,-105.544424
nmdc:bsm-12-bs6crt77,46.211995,-89.47446
nmdc:bsm-12-xnr3wt72,46.207952,-89.476193
nmdc:bsm-12-2dyzwe49,46.211995,-89.47446
nmdc:bsm-12-j7sa5203,46.207952,-89.476193
nmdc:bsm-12-6vxydt72,46.210592,-89.476861
nmdc:bsm-12-r7axcm81,46.210592,-89.476861
nmdc:bsm-12-v8mpfq03,46.210592,-89.476861
nmdc:bsm-12-164vz525,46.210592,-89.476861
nmdc:bsm-12-wht50360,46.210592,-89.476861
nmdc:bsm-12-zzrcem02,46.210592,-89.476861
nmdc:bsm-12-63shyh13,46.210592,-89.476861
nmdc:bsm-12-wb2wss52,46.210592,-89.476861
nmdc:bsm-12-abpdxb08,18.110265,-66.986411
nmdc:bsm-12-fg2c7t30,18.110265,-66.986411
nmdc:bsm-12-x1dc8475,18.110265,-66.986411
nmdc:bsm-12-7m2e1822,18.110265,-66.986411
nmdc:bsm-12-sbn3dm69,18.110265,-66.986411
nmdc:bsm-12-5zxekh97,31.184609,-84.438438
nmdc:bsm-12-dtzcbb95,31.184609,-84.438438
nmdc:bsm-12-jdxfvy15,31.184609,-84.438438
nmdc:bsm-12-3m6kb990,31.184609,-84.438438
nmdc:bsm-12-znmw4c07,18.174097,-66.799717
nmdc:bsm-12-vg5b2z18,18.174097,-66.799717
nmdc:bsm-12-an3shj26,18.174097,-66.799717
nmdc:bsm-12-js1rew23,18.174097,-66.799717
nmdc:bsm-12-7p5am645,18.174097,-66.799717
nmdc:bsm-12-70avrh62,42.471741,-72.330664
nmdc:bsm-12-afh62030,42.471741,-72.330664
nmdc:bsm-12-89w9a242,42.471741,-72.330664
nmdc:bsm-12-rzzvf006,42.471741,-72.330664
nmdc:bsm-12-r4j2c539,39.105069,-96.603387
nmdc:bsm-12-1q6nn513,39.105069,-96.603387
nmdc:bsm-12-0tm4k954,39.105061,-96.603829
nmdc:bsm-12-yy062029,39.105069,-96.603387
nmdc:bsm-12-gerpep47,39.105069,-96.603387
nmdc:bsm-12-asm2e478,39.105069,-96.603387
nmdc:bsm-12-8k0st921,35.692201,-83.504427
nmdc:bsm-12-m4pegd13,35.692201,-83.504427
nmdc:bsm-12-6rd2qn40,35.692201,-83.504427
nmdc:bsm-12-s8cf4c36,35.692201,-83.504427
nmdc:bsm-12-sch2y947,35.692201,-83.504427
nmdc:bsm-12-s9p8qd59,39.094218,-77.981434
nmdc:bsm-12-can0bq96,39.094218,-77.981434
nmdc:bsm-12-dgsgbz19,39.094218,-77.981434
nmdc:bsm-12-eg7bae10,39.094218,-77.981434
nmdc:bsm-12-mn7q6c51,45.998322,-89.704766
nmdc:bsm-12-jrg27a97,46.000609,-89.704078
nmdc:bsm-12-rr8azq39,45.998322,-89.704766
nmdc:bsm-12-bk3zg410,45.998322,-89.704766
nmdc:bsm-12-xb3wkw97,45.998322,-89.704766
nmdc:bsm-12-hfm1d473,45.998322,-89.704766
nmdc:bsm-12-pncf6z20,45.79233,-121.929416
nmdc:bsm-12-0bq3px09,45.79233,-121.929416
nmdc:bsm-12-tegq4q82,32.961588,-87.408223
nmdc:bsm-12-kvbxw112,32.961588,-87.408223
nmdc:bsm-12-qzexgf72,32.961588,-87.408223
nmdc:bsm-12-eyh68p15,32.961588,-87.408223
nmdc:bsm-12-zgnjkd37,38.946553,-96.442948
nmdc:bsm-12-4m2svg67,38.946553,-96.442948
nmdc:bsm-12-dnyrnt92,38.946553,-96.442948
nmdc:bsm-12-p994fv34,38.946553,-96.442948
nmdc:bsm-12-x1551g55,44.258957,-122.165861
nmdc:bsm-12-d2aqjm16,44.258957,-122.165861
nmdc:bsm-12-cmvpxy68,68.669651,-149.143505
nmdc:bsm-12-k4sxk012,68.669651,-149.143505
nmdc:bsm-12-njqyqv07,68.669651,-149.143505
nmdc:bsm-12-002hb858,68.669659,-149.143501
nmdc:bsm-12-rjv7p167,68.669659,-149.143501
nmdc:bsm-12-d25a7y65,38.895193,-78.147862
nmdc:bsm-12-4mqybj78,38.895193,-78.147862
nmdc:bsm-12-73887q33,38.895193,-78.147862
nmdc:bsm-12-hbn95y78,38.895193,-78.147862
nmdc:bsm-12-kbe7nk85,38.895193,-78.147862
nmdc:bsm-12-ekp4wf72,38.895193,-78.147862
nmdc:bsm-12-0vr5vy35,33.37843,-97.781508
nmdc:bsm-12-j7dze236,33.37843,-97.781508
nmdc:bsm-12-fctfhh76,33.378517,-97.782312
nmdc:bsm-12-jqh7bc36,33.37843,-97.781508
nmdc:bsm-12-r5gvve22,33.37843,-97.781508
nmdc:bsm-12-jfszne26,47.159093,-99.114228
nmdc:bsm-12-207s8r60,47.159718,-99.118723
nmdc:bsm-12-svc7m460,47.16085,-99.120215
nmdc:bsm-12-n5nq2z70,47.159093,-99.114228
nmdc:bsm-12-vsmaaw69,47.16085,-99.120215
nmdc:bsm-12-w9vv3h50,47.159093,-99.114228
nmdc:bsm-12-5mgekq60,47.159718,-99.118723
nmdc:bsm-12-g368e831,47.16085,-99.120215
nmdc:bsm-12-0vn5f339,47.159718,-99.118723
nmdc:bsm-12-es5wgy48,47.159718,-99.118723
nmdc:bsm-12-j4sh0379,47.129671,-99.254694
nmdc:bsm-12-pey1wt28,47.130692,-99.253482
nmdc:bsm-12-fepeag79,47.131108,-99.250809
nmdc:bsm-12-0kbavg67,47.129671,-99.254694
nmdc:bsm-12-mvxgcg28,47.129671,-99.254694
nmdc:bsm-12-9zpygv28,47.130692,-99.253482
nmdc:bsm-12-stmbn942,47.131108,-99.250809
nmdc:bsm-12-ntkzae93,47.130692,-99.253482
nmdc:bsm-12-rvz4yy43,47.130692,-99.253482
nmdc:bsm-12-dv33pz71,47.130692,-99.253482
nmdc:bsm-12-dp9emk95,40.783659,-111.798106
nmdc:bsm-12-k7ch4c82,40.783659,-111.798106
nmdc:bsm-12-pg1br178,40.783659,-111.798106
nmdc:bsm-12-jqhedx17,40.783659,-111.798106
nmdc:bsm-12-abwz3139,40.783659,-111.798106
nmdc:bsm-12-htnqm361,29.687601,-82.020598
nmdc:bsm-12-63r00j61,29.685093,-82.018412
nmdc:bsm-12-sjxhm502,29.688149,-82.017318
nmdc:bsm-12-qw60mm16,29.688149,-82.017318
nmdc:bsm-12-zek88p92,29.685093,-82.018412
nmdc:bsm-12-e1807q49,29.687601,-82.020598
nmdc:bsm-12-x6tgzx84,29.688149,-82.017318
nmdc:bsm-12-h3pkbq41,29.685093,-82.018412
nmdc:bsm-12-ysfv1f03,29.687601,-82.020598
nmdc:bsm-12-tzmbqt06,29.688149,-82.017318
nmdc:bsm-12-jrdrj777,29.688149,-82.017318
nmdc:bsm-12-fjw91s38,33.750886,-111.508124
nmdc:bsm-12-q8906x12,33.750993,-111.508091
nmdc:bsm-12-ywdchz08,33.750886,-111.508124
nmdc:bsm-12-kf3q7z75,33.750886,-111.508124
nmdc:bsm-12-2bgtxg37,36.955224,-119.023553
nmdc:bsm-12-hgy1n421,36.955224,-119.023553
nmdc:bsm-12-jnhhhq74,36.955224,-119.023553
nmdc:bsm-12-4pe0yp58,31.85382,-88.1573
nmdc:bsm-12-ctyaw215,31.85382,-88.1573
nmdc:bsm-12-qsgve849,31.85382,-88.1573
nmdc:bsm-12-brnap917,31.85382,-88.1573
nmdc:bsm-12-ak082850,68.630699,-149.611405
nmdc:bsm-12-9bm38c35,68.630699,-149.611405
nmdc:bsm-12-7dwkkb72,68.640502,-149.596089
nmdc:bsm-12-tdr61m91,68.62586,-149.5982
nmdc:bsm-12-mrkhkb81,68.630699,-149.611405
nmdc:bsm-12-wsvcpw44,68.630699,-149.611405
nmdc:bsm-12-26ze3478,68.640502,-149.596089
nmdc:bsm-12-s0cvh613,68.62586,-149.5982
nmdc:bsm-12-k7jsx917,68.630699,-149.611405
nmdc:bsm-12-m4k0ba86,68.630699,-149.611405
nmdc:bsm-12-pybk9c89,68.640502,-149.596089
nmdc:bsm-12-kxk3ga22,68.62586,-149.5982
nmdc:bsm-12-6cbzyp13,68.630699,-149.611405
nmdc:bsm-12-8496kx05,68.630699,-149.611405
nmdc:bsm-12-5jtfws89,68.62586,-149.5982
nmdc:bsm-12-5r0zmq57,68.640502,-149.596089
nmdc:bsm-12-jzx7gn33,68.630699,-149.611405
nmdc:bsm-12-y3xbg509,68.630699,-149.611405
nmdc:bsm-12-4qaqk033,68.640502,-149.596089
nmdc:bsm-12-bq7pk366,68.62586,-149.5982
nmdc:bsm-12-9sjsf519,35.957219,-84.279211
nmdc:bsm-12-36jx3d29,35.957219,-84.279211
nmdc:bsm-12-v2d7e582,39.890674,-105.911293
nmdc:bsm-12-d73xp192,39.890674,-105.911293
nmdc:bsm-12-6rad1x87,39.890674,-105.911293
nmdc:bsm-12-7bht5w61,39.890674,-105.911293
nmdc:bsm-11-0jw46z66,63.8798,-149.21539
nmdc:bsm-11-s221qj30,63.8798,-149.21539
nmdc:bsm-11-j0egy146,63.8798,-149.21539
nmdc:bsm-11-2ak1nh85,63.8798,-149.21539
nmdc:bsm-11-rqawz228,63.8798,-149.21539
nmdc:bsm-11-zbhbtw37,63.8798,-149.21539
nmdc:bsm-11-addm7x22,63.8798,-149.21539
nmdc:bsm-11-5jp1rt97,63.8798,-149.21539
nmdc:bsm-11-wcdfe761,63.8798,-149.21539
nmdc:bsm-11-sss6cr19,63.8798,-149.21539
nmdc:bsm-11-42tvb619,63.8798,-149.21539
nmdc:bsm-11-rhx6ak95,63.8798,-149.21539
nmdc:bsm-11-tb8py349,63.8798,-149.21539
nmdc:bsm-11-23w82g32,63.8798,-149.21539
nmdc:bsm-11-6avd8187,63.8798,-149.21539
nmdc:bsm-11-0geq1e97,63.8798,-149.21539
nmdc:bsm-11-bv1r0a82,63.8798,-149.21539
nmdc:bsm-11-btwsdw94,63.8798,-149.21539
nmdc:bsm-11-m2t0ph05,63.8798,-149.21539
nmdc:bsm-11-xdnkf631,63.8798,-149.21539
nmdc:bsm-11-6e75dt64,63.8798,-149.21539
nmdc:bsm-11-8b8b0344,63.8798,-149.21539
nmdc:bsm-11-q34tww10,63.8798,-149.21539
nmdc:bsm-11-kvbrej78,63.8798,-149.21539
nmdc:bsm-11-2da2vw35,63.8798,-149.21539
nmdc:bsm-11-f9aj2v93,63.8798,-149.21539
nmdc:bsm-11-2n9dds87,63.8798,-149.21539
nmdc:bsm-11-v3vcqs56,63.8798,-149.21539
nmdc:bsm-11-yvy4ef54,63.8798,-149.21539
nmdc:bsm-11-31b4ev74,63.8798,-149.21539
nmdc:bsm-11-jsh5v570,63.8798,-149.21539
nmdc:bsm-11-bw89j592,63.8798,-149.21539
nmdc:bsm-11-b9e92f33,63.8798,-149.21539
nmdc:bsm-11-djrwgr48,63.8798,-149.21539
nmdc:bsm-11-3h770p55,63.8798,-149.21539
nmdc:bsm-11-9kt3th24,63.8798,-149.21539
nmdc:bsm-11-gp9a0507,63.8798,-149.21539
nmdc:bsm-11-5nwfen44,63.8798,-149.21539
nmdc:bsm-11-98j26t02,63.8798,-149.21539
nmdc:bsm-11-v0xdk418,63.8798,-149.21539
nmdc:bsm-11-6x2g8r71,63.8798,-149.21539
nmdc:bsm-11-1v3w4k41,63.8798,-149.21539
nmdc:bsm-11-k394qm56,63.8798,-149.21539
nmdc:bsm-11-5h85er65,63.8798,-149.21539
nmdc:bsm-11-40d3zr06,63.8798,-149.21539
nmdc:bsm-11-1m51cm95,63.8798,-149.21539
nmdc:bsm-11-ebhtts36,63.8798,-149.21539
nmdc:bsm-11-wr36s310,63.8798,-149.21539
nmdc:bsm-11-kk2jhd47,63.8798,-149.21539
nmdc:bsm-11-b3dpa265,63.8798,-149.21539
nmdc:bsm-11-hwrzs263,63.8798,-149.21539
nmdc:bsm-11-5y1r7514,63.8798,-149.21539
nmdc:bsm-11-w8afh383,63.8798,-149.21539
nmdc:bsm-11-adnhhb34,63.8798,-149.21539
nmdc:bsm-11-ep5r7r80,67.054281,-150.338328
nmdc:bsm-11-dmj7z267,67.054281,-150.338328
nmdc:bsm-11-0g3qzr85,67.054281,-150.338328
nmdc:bsm-11-cyc1wd08,67.054281,-150.338328
nmdc:bsm-11-hhjjr884,67.054281,-150.338328
nmdc:bsm-11-rab3w295,67.054281,-150.338328
nmdc:bsm-11-nqk5dr64,67.054281,-150.338328
nmdc:bsm-11-m9xqaa10,67.054281,-150.338328
nmdc:bsm-11-5yfqa659,67.054281,-150.338328
nmdc:bsm-11-jw3rjc32,67.054281,-150.338328
nmdc:bsm-11-qhv2mh63,67.054281,-150.338328
nmdc:bsm-11-zbhtnr39,67.054281,-150.338328
nmdc:bsm-11-zxhgsy60,67.054281,-150.338328
nmdc:bsm-11-hjd3mj58,67.054281,-150.338328
nmdc:bsm-11-rrmwch98,67.054281,-150.338328
nmdc:bsm-11-52a4qb71,67.054281,-150.338328
nmdc:bsm-11-96rt7821,67.054281,-150.338328
nmdc:bsm-11-cdpr5f09,67.054281,-150.338328
nmdc:bsm-11-an7h4q55,67.054281,-150.338328
nmdc:bsm-11-r8a5nw56,67.054281,-150.338328
nmdc:bsm-11-fcn4wj44,67.054281,-150.338328
nmdc:bsm-11-8nf2gp10,67.054281,-150.338328
nmdc:bsm-11-gf6wk484,67.054281,-150.338328
nmdc:bsm-11-17ag3b30,67.054281,-150.338328
nmdc:bsm-11-beyrfr12,67.054281,-150.338328
nmdc:bsm-11-n15hw854,67.054281,-150.338328
nmdc:bsm-11-6aqn1d84,67.054281,-150.338328
nmdc:bsm-11-2sv7xk53,67.054281,-150.338328
nmdc:bsm-11-62ms6432,67.054281,-150.338328
nmdc:bsm-11-59a7vw91,67.054281,-150.338328
nmdc:bsm-11-kbd2sh75,67.054281,-150.338328
nmdc:bsm-11-bc9sxg51,67.054281,-150.338328
nmdc:bsm-11-wfembd06,67.054281,-150.338328
nmdc:bsm-11-jrv2c823,67.054281,-150.338328
nmdc:bsm-11-3zk3cr38,67.054281,-150.338328
nmdc:bsm-11-zzsa3t60,67.054281,-150.338328
nmdc:bsm-11-68fav565,67.054281,-150.338328
nmdc:bsm-11-b7p0yb59,67.054281,-150.338328
nmdc:bsm-11-avcv0h66,68.627175,-149.590514
nmdc:bsm-11-72c2za41,68.627175,-149.590514
nmdc:bsm-11-x4d6gj86,68.627175,-149.590514
nmdc:bsm-11-8nd21r75,68.627175,-149.590514
nmdc:bsm-11-d389dz83,68.627175,-149.590514
nmdc:bsm-11-t1vyqb25,68.627175,-149.590514
nmdc:bsm-11-mnt6wk49,68.66045,-149.37013
nmdc:bsm-11-2qvytb70,68.66045,-149.37013
nmdc:bsm-11-z058tx70,68.66045,-149.37013
nmdc:bsm-11-kszcr583,68.66045,-149.37013
nmdc:bsm-11-c7x56n64,68.66045,-149.37013
nmdc:bsm-11-a5qmsk75,68.66045,-149.37013
nmdc:bsm-11-58gdmq51,68.66045,-149.37013
nmdc:bsm-11-5ab1d781,68.66045,-149.37013
nmdc:bsm-11-vv3dzk35,68.66045,-149.37013
nmdc:bsm-11-bd4dae45,68.66045,-149.37013
nmdc:bsm-11-csj17828,68.66045,-149.37013
nmdc:bsm-11-c59t0s62,68.66045,-149.37013
nmdc:bsm-11-z6gk1x10,68.66045,-149.37013
nmdc:bsm-11-6tyygj74,68.66045,-149.37013
nmdc:bsm-11-wr9bpb79,68.66045,-149.37013
nmdc:bsm-11-3cpn7p52,68.66045,-149.37013
nmdc:bsm-11-ch6hhf25,68.66045,-149.37013
nmdc:bsm-11-he7tyj67,68.66045,-149.37013
nmdc:bsm-11-ynxps546,68.66045,-149.37013
nmdc:bsm-11-5x1tcz23,68.66045,-149.37013
nmdc:bsm-11-d521wc24,68.66045,-149.37013
nmdc:bsm-11-zdzkng74,68.66045,-149.37013
nmdc:bsm-11-4f25bf86,68.66045,-149.37013
nmdc:bsm-11-tpdee537,68.66045,-149.37013
nmdc:bsm-11-rgvhbx37,68.66045,-149.37013
nmdc:bsm-11-cx48f717,68.66045,-149.37013
nmdc:bsm-11-8b68ry74,68.66045,-149.37013
nmdc:bsm-11-5f882a33,68.66045,-149.37013
nmdc:bsm-11-pn2tge87,68.66045,-149.37013
nmdc:bsm-11-jwx5gc50,68.66045,-149.37013
nmdc:bsm-11-4kj6p675,68.66045,-149.37013
nmdc:bsm-11-vcya8343,68.66045,-149.37013
nmdc:bsm-11-z5nwwy28,68.66045,-149.37013
nmdc:bsm-11-22w53003,68.66045,-149.37013
nmdc:bsm-11-w2vjev63,68.66045,-149.37013
nmdc:bsm-11-efzrv829,68.66045,-149.37013
nmdc:bsm-11-4hqyvq36,69.82278,-148.67861
nmdc:bsm-11-xpver254,69.82278,-148.67861
nmdc:bsm-11-14hxc920,69.82278,-148.67861
nmdc:bsm-11-3rg13r26,69.82278,-148.67861
nmdc:bsm-11-9d3bnb32,69.82278,-148.67861
nmdc:bsm-11-0mt42v27,69.82278,-148.67861
nmdc:bsm-11-f2d61z81,69.82278,-148.67861
nmdc:bsm-11-2cvp9m65,69.82278,-148.67861
nmdc:bsm-11-ts14qh55,69.82278,-148.67861
nmdc:bsm-11-9fzkw543,69.82278,-148.67861
nmdc:bsm-11-dh031a34,69.82278,-148.67861
nmdc:bsm-11-m2291j40,69.82278,-148.67861
nmdc:bsm-11-my88da58,41.551919,-70.635356
nmdc:bsm-11-yqhjes36,41.551919,-70.635356
nmdc:bsm-11-w5szzf79,44.041571,-71.28692
nmdc:bsm-11-w4kbkz43,44.041571,-71.28692
nmdc:bsm-11-4x2qkj21,44.041571,-71.28692
nmdc:bsm-11-8787zw41,44.041571,-71.28692
nmdc:bsm-11-vr16tq31,44.041571,-71.28692
nmdc:bsm-11-wjxach43,44.041571,-71.28692
nmdc:bsm-11-dx4vst02,44.041571,-71.28692
nmdc:bsm-11-y3rra843,44.041571,-71.28692
nmdc:bsm-11-pcvbhg47,44.041571,-71.28692
nmdc:bsm-11-e58tq797,44.041571,-71.28692
nmdc:bsm-11-8sd8fz91,40.81275,-104.696873
nmdc:bsm-11-crbr4c98,47.210512,-99.185022
nmdc:bsm-11-b110zv53,28.052638,-81.393374
nmdc:bsm-11-kczbxa81,28.043948,-81.393638
nmdc:bsm-11-tg51nz02,42.424246,-72.258285
nmdc:bsm-11-7kpxhm28,42.427091,-72.229737
nmdc:bsm-11-06ccvh28,42.458487,-72.231987
nmdc:bsm-11-nv0bq792,31.187671,-84.45585
nmdc:bsm-11-8cxnkr78,31.194314,-84.477077
nmdc:bsm-11-nmwj8k60,31.194504,-84.460062
nmdc:bsm-11-axp5c220,38.895212,-78.142701
nmdc:bsm-11-2zwg9712,38.883308,-78.120371
nmdc:bsm-11-yh8qdb53,38.883308,-78.120371
nmdc:bsm-11-jegtqt43,38.895212,-78.142701
nmdc:bsm-11-egg5r069,38.889095,-78.168896
nmdc:bsm-11-y3vbkk56,38.897609,-78.152007
nmdc:bsm-11-pnkxte44,38.883308,-78.120371
nmdc:bsm-11-ncna5c73,38.883308,-78.120371
nmdc:bsm-11-106c8d05,38.897609,-78.152007
nmdc:bsm-11-c7daje72,32.922166,-87.428895
nmdc:bsm-11-jpjz1v45,47.136134,-99.232896
nmdc:bsm-11-ze8xgs72,44.952363,-110.541582
nmdc:bsm-12-8s9qew72,47.1149,-88.5476
nmdc:bsm-12-7ay9p920,47.1149,-88.5476
nmdc:bsm-12-zxhe0n95,47.1149,-88.5476
nmdc:bsm-12-wady4q34,47.1149,-88.5476
nmdc:bsm-12-hd1n0692,47.1149,-88.5476
nmdc:bsm-12-kynkbj13,47.1149,-88.5476
nmdc:bsm-12-xtn73s23,47.1149,-88.5476
nmdc:bsm-12-a9h01527,47.1149,-88.5476
nmdc:bsm-12-a6yx8957,47.1149,-88.5476
nmdc:bsm-12-q21a1x03,47.1149,-88.5476
nmdc:bsm-12-csykqn65,47.1149,-88.5476
nmdc:bsm-12-zyae7e18,47.1149,-88.5476
nmdc:bsm-12-hhscy494,47.1149,-88.5476
nmdc:bsm-12-apwavf24,47.1149,-88.5476
nmdc:bsm-12-jpst4g08,47.1149,-88.5476
nmdc:bsm-12-5vpcg357,47.1149,-88.5476
nmdc:bsm-12-y9xv8p63,47.1149,-88.5476
nmdc:bsm-12-qctyr565,47.1149,-88.5476
nmdc:bsm-12-jg6cyv90,47.1149,-88.5476
nmdc:bsm-12-g4j6b812,47.1149,-88.5476
nmdc:bsm-12-zm5skn77,47.1149,-88.5476
nmdc:bsm-12-kprgwc64,47.1149,-88.5476
nmdc:bsm-12-012qca33,47.1149,-88.5476
nmdc:bsm-12-6qdzd845,47.1149,-88.5476
nmdc:bsm-11-442x9w41,37.87745088325767,-122.25056987961348
nmdc:bsm-11-1nsdsc26,37.87745088325767,-122.25056987961348
nmdc:bsm-11-6dfw2x66,37.87745088325767,-122.25056987961348
nmdc:bsm-11-4mxkv411,37.87745088325767,-122.25056987961348
nmdc:bsm-11-jfbeqj74,37.87745088325767,-122.25056987961348
nmdc:bsm-11-t71b4p84,37.87745088325767,-122.25056987961348
nmdc:bsm-11-z30rr925,37.87745088325767,-122.25056987961348
nmdc:bsm-11-756y7662,37.87745088325767,-122.25056987961348
nmdc:bsm-11-zvkngt76,37.87745088325767,-122.25056987961348
nmdc:bsm-11-rp1dmm82,37.87745088325767,-122.25056987961348
nmdc:bsm-11-ns971194,37.87745088325767,-122.25056987961348
nmdc:bsm-11-mh79nb81,37.87745088325767,-122.25056987961348
nmdc:bsm-11-yn65m210,37.87745088325767,-122.25056987961348
nmdc:bsm-11-r2rmke82,37.87745088325767,-122.25056987961348
nmdc:bsm-11-13rnnv18,37.87745088325767,-122.25056987961348
nmdc:bsm-11-0ahthd94,37.87745088325767,-122.25056987961348
